,video_id,comments
38,ZQbNLgOOVXw,"['UP SE GAYO KARTE RAHO MAN KI BAT, UP ME SP KI SARKAR BANAYENGE AKHILESH YADAV JI KO CM BANAYENGE', 'मैं भी पहले एक अंधभक्त था, पर अब आँखों पर से ""काली पट्टी"" उताकर फेंक दिया है मैंने ।', 'We need to Untie to fight against Corruption and need to make sure the governance is more Transparent....', 'Dislike fast', 'Great modi ji', 'B', 'Modi bastard creating educated unemployed in India. I did like this naan ki baat.', 'GDP: -23.9%', 'Sir 🙏🙏 Education pe kab baat hogi sir  na to Fee maf ki ja rhi mager kayo ki jaye gi Har MLA aur Sansd ke pass school hai  isliye nhi maf hogi nhi to business khatm ho gaye ga. Sir Har students ka rupps kha lo', 'Faltu ki bat results kb dege', 'Dis like', 'Jay hind sir', 'Byycout modi', 'Modi kvi press conference kyu ni krte. Unemployment pe bat kyu ni krte.    Boycott bjp', 'Aap koi bhi action bina soche lete ho and side effects sare prr aate hai ...chahe notebandi ho..ya lockdown..lockdown mai aaone thoda bhi dimag lgaya hota one week ka time de diya hota sbhi log aaram se apne ghar aa gye hote uske bad lockdown lgate to ye corona itna nhi spread huaa hota..', 'Sb bakwas hai jutha hai dhakosla hai', 'Ab koibinko smdhao mn ki bat bhut hua ab ye youth ke path ki bat kre ....😭😭😭😭', 'Boycott bjp...Media , judiciary all are sold ... Postpone neet and jee', 'रिया नहीं नौकरियाँ', 'NUtanki']"
39,ez3Z6zRj1Ts,"['Chanel bikau hai', 'Modi ji aapse ab desh nhi chal payega. Aapke age ke sath sath aapka mind bhi budha ho gya hai. My family has been the blind supporters of BJP but now never. Now I oppose you and your activities and the policy of Nation selling. Aapme agar thodi si bhi honesty rah gyi ho to aap PM post se resign de dijiye. 🙏', 'Hahaha .....🤣🤣🤣', 'Mann ki bakwaas band kar !!!! \n😡😡😡😡', 'Kip mughe btae ki Modi ji kaam ki BAAT kB karenge', 'Man ki bhadash chupkar chaukidar  bat rojgar ki kar', 'Mere pyare berojgaro', 'Mai v berojgar', 'When Mr Modi will make Mumbai international airport operational Your stories, are good but our need first.', '“कोरोना का कोई भी साम्प्रदायिकरण न करे” ..... माननीय प्रधानसेवक जी अपने मुखमंडल से ये सुझाव भी दे देते तो ‘मन की बात’ में चार चाँद लग जाते ।🙏🏻🙏🏻', 'बकवास', 'Nice modi sir', 'India is lucky to have a PM like you Modiji 🙏', 'A strong leadership gives 50% courage in the fight against any obstacles.', 'Great speech by you Modi ji. I hope our planet will soon get rid of the pandemic.', 'Phli bar man ki baat sunte hue aankho se aansu nhi ruk paa rhe h ... Pm modi ji Jese leader ki sach m india ko bhut zrurt h Ishwar se inki lambi aayu ki kamna h ....', 'Shit sound quality. Been complaining since a month. You guys will never improve?', 'Note: kirana shops owners were rightly excluded from Corona warriors. Those guys are minting money and indulging in price inflation.', 'Sir there are more corruption in food and grains distribution in villages.☠️', ""We are great to have a leader like you, Modi g.. But here I would like to suggest u that some of the familiyhave their son nd daughter in another state, where they are working. It's a major concern for family members.. Please make necessary arrangements to send them to native state.. Allow air travel with sound measurements""]"
40,tvSHcLdlfMU,"['Man ki baat karne se pahle kuch janta ki sun liya karo', 'SIR,,,,PLZ\n\nNO JOB , NO VOTE....', '🙏', 'KHALI MAN KI BAAT SUNKE KEYA HOGA THORA KAAM KI BAAT BHI HONA CHAHIYE HUM GARIBO KE LIYE', 'I want to Establish World Class Defence Industry for India .', 'Thank you so much sir', 'Aajadi se pahle defence me aatmnirbhar the ye bat history k book me kahi bhi nahi hai ... ESA kyu ??', 'What a charismatic leader...leading from the front ...I love my PM...', 'Pdf?', 'Thanks rstv 🤗🤗🤗🤗🤗🤗🤗🤗🤗🤗🤗🤗🤗🤗🤗🤗🤗🤗🤗🤗', 'भगवान ऐसा PM दुबारा इस देश को न मिले़़़़ जब से PM बने है तब से देश आपदाओ से त्रस्त है🤔🤔🤔🤔🤔', 'Namaste Shriman PM ji\nToday I learn and got so many valuable things by ur man ki bat. Realy we definitely can do better our today and future study by history and our positive effort. \n  ""***Jai Ma Bharti***""', 'Bande mataram', 'Thank you Modi government for heartwarming speech', 'Petrol aur Diesel ka kya...', 'दिख रहा है रणनीतिक जिससे मार्ग प्रशस्त हो रहा है हमे साथ मिलकर चलना है और एक नई दिशा तय करनी है', 'दिख रहा है रणनीतिक जिससे मार्ग प्रशस्त हो रहा है हमे साथ मिलकर चलना है और एक नई दिशा तय करनी है', 'Please use Mask\nM-mera\nA-apka\nS-surksha\nK-kavach', 'I have never listened you on Man Ki Baat earlier ... today was the first time ... and now I am pondering why I have not listened you  earlier ... It has stimulated a positive energy inside me ... aapka bahut bahut shukriya ....', 'Sir aap pm hai matlab ludo carrom ..... Nostalgic baate karne baithe hai qaha']"
41,sib1AnU1az8,"['Abe cha leke aa toh. Jaldi', 'feku hatao desh bachao', 'Mann ki bakwaas band kar !!!! \n😡😡😡😡', ""** This is a PLANNED attempt to divert India's efforts from the warfront. This is WAY TOO organised to be a student's movement. And if not kept under check will very well go the BLM way with looting & arson AUTHORITIES PL NOTE **"", 'I have come here to dislike the video', 'Man ki kam Ki bat karo', 'Hamare desh ke noujvaan acche h lekin aapko andaza nahi is baat ka pm modi ji', 'Kabhi janta ki baat kare aor rahi baat gdp ki to jab tak education hi nahi hogi gdp kha se aayegi', 'Man ki baat se logo ko gumrah na kare', 'டிஸ் லைக் போடுறதுக்காக  யாரு யாருடா வந்தா😂😂😂', 'Speak up for railway and ssc exam', 'Bs kro', 'I love pm modi but please take back CAA', 'good', 'PM jee ko to news chenal kholi chahiye...\nkyuki desh mai log kya kar rhe hain wo bat ache tarike se batate hain.\nkhud PM kya kar rhe hain ?\nans. -  .............', 'जब हजारों लोगों की जान चली गई तब  कुछ खुलने का प्रावधान रखा गया है', 'Naukariyan jo thi , wo bhi ab chali gayii', 'Yrr Desh iss mod prr khada hai jaha Sabhi ko emotionally support cahiye aise me bhi khuch ghatiya log comment box me apne paidal dimag ke ghode chala rahe hai ..unhe ye nhi dikhe raha hai ki world kii 2nd largest population ho kar bhi india stable hai isi ke jagah dusre pm hote to shayad Sabhi ki photo divar prr lagi hoti....man to kar raha hai kiii bahut bolu but itni comment se hi dekh na aab kaise khuch ghatiya log ulte side comment karne lagange but dekh na ye log kabhi bhi mere bharat kaa bhavishya (future )nhi bnn sakte ye india ke liye sirf sirdard hai aur rahange. ..', 'शिक्षा के बारेमे हम आज Helpleas हे , exam देने के लीये बहोत ही कम छात्रों के पास computer or other facility हे. बाकी यों का क्या', 'Sir aap bs garib ki baat krte ho but krte kuch nhi   .lockdown main kitne majdur ki death hui or marne pr unko 5-5lakh mile sir kya hota h usse ydi aap unko  marne se phle ghar jane keliye bibstha krte too utna kharch nhi hota jitna marne pr krte ho .or unki jaan bhi bach jaati 👨\u200d🚀']"
42,WaVZtxEMmeo,"['😂', 'Please kuch students ke baare mei bhi sochiye', 'Abtak ka modi sabse Ganda pm rha modi poisen ke Nam se Jane jidhr bhi jata hai rakh kardeta hai', 'Thank you', 'Thanks', 'Upsc ias ki age me change kar sakte h hindi language ki max population hone par me hindi medium bale ke liye exam me kuch chamge ni kar sakte or na hi csat me kya kabi pm ka dhiyam hindi medium ke upsc cse ke result par ni jata h kya', 'किसानों के ऑर्गेनिक अनाज को ऑनलाइन मार्केट की ट्रेनिंग व बिक्री में ट्रासपोर्ट सब्सिडी दे,प्लीज।', 'जय हिंद मोदी जी...', 'Dear sir\n     Pm Modi sir\n   Mai aap ko is bat se avgat karana chata hu ki \nApp ke dwara launch india Post payment bank me new features available kariye jaise UPI ka features & ATM card  and other New features available kariye sir \n  Agar hamari bat se sahmat hai to please follow me \n Sir asha hai ki agli man ki bat me is bat zikar jaroor hogi', 'जय श्रीं राम 🙏🙏🙏🙏', 'Sadar naman', 'अब आगे किसको बेचने की तैयारी कर रहा है \nभारत का सबसे नालायक और   मूर्ख पीएम जो देश की अर्थव्यवस्था का मां चोद कर रख दिया', 'Railway ki pariksha abki election me hoga kya my mp', 'Verojgari ka v to bat kar lie hote Modi g', 'Donald trump tweeted about\nSubh mangal zyada savdhan movie\nBut it was not addressed in man ki baat', 'हमारी उम्र लग जाये आपको माननीय श्री नरेन्द्र मोदी जी 🙏🙏', 'Love u sir for this motivation', 'જય હિન્દ', 'Good advisor 🙏🙏🙏', 'Ankit bar berojgari par charcha honi chahiye']"
43,yn-gmDrzaD0,"['कभी हमारे मन की बात कर लो साहब। \nनौकरी , स्वास्थ्य और शिक्षा पर।\nयहां 8 महीने हो गए रेलवे का एग्जाम निकाले। अभी तक हमें जोइनिंग नही मिली', 'Jb sir bru 2 3 years beta sakti ha to Pakistani,Bangladeshi,Afghanistani, kay leya itna baychani keo ha? Jbki bru Indian the.', 'दोतीजी जनता का मन की बात सुना करो सड़क पर उत्तर आइ है', 'Only modi like f', 'Pm ji you never talk about good education facilities,Health, economy.\n//Man ki🍭 bat//🤔🙏', 'Phaltoo bat band kegeye exam Ko achha se conduct kar bao students pressan ho raha h sahmat h like kre', 'Republic day ki bahut bahut shubhkamna Rs tv', 'जनता की मन की बात काश कोई सुनने वाला होता', 'थैंक्स यू मोदी जी 🙏🙏🙏', 'This monologue must end.', 'I support modiji 🙏🙏', 'After 6 years जनता to मोदी \n       \n\nजनता :- बेटा तुमसे न हो पायेगा तेरे लक्ष्ण ठीक नहीं लग रहे हैं \n😊😊😊', 'बहुत अच्छा लगा', 'Very nice pm sir👍👍', 'Kvi railway ntpc exam ke bare m v sochiye..2.5 crore youth students ke baare m aap kyu nhi soch paa rhe Hain ...', 'Jansankhya per Thoda dyan dijiye ga', 'Apki language sabse alag hai', 'Narendra modi ji aap bahut achi PM hai', 'Agar sabhi log apne birthday pr ek ""plant"" lgae to ""environment"" me bahut sudhaar aa skta. \nIsliye mai request krta hu ki sb log apne birthday pr ek plant jarur lagae', 'Modi जी आप को Muslimon से इतनी nfrt q?']"
44,82pExD6tHLg,"['Pm je stop privatisation in government sector', ""I have solutions for India's economy"", 'Maniniy pardhanmantri ji Jo vanchhet ki badhohtre ki 24.56%uske liy dhanyvad asa he ki Jo 33%vanchhet chahaye bahut gald pura ho jayga', 'Best pm ..we have today ...hamesha desh ko pahle rakhte h ....kuchh bewkuffo ko samajh hi nhi ati ...2014 se bas birodh kiye ja rhe andho ki tarah har bat ka birodh kr rhe ..khud andhe h ..or hame andhvakt kahte h but we fill proud of you modi ji...🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳😍😍😍hame pura biswas h ki ap berojgari or economy ko sudharne ka purjor kosis krhe honge jai hind...', '##@@@****\nEK APPEAL JO KUCH KO ACCHI NAHI LAGEGI PAR DIL AUR DIMAG SE HOSO HAWAS ME KI JA RAHI H PLEASE COMMENT KARE .. \nAJ ke samanya varg ke  yuva ke pass opportunity aati h ,lubhawani opportunity aati h , vacancy aati h , \n\nPar aakar ,chukar chali jati h , age Nikal jati h , paise Nahi bachte h padhne ke liye , exam dene ke liye , exam dene Jane ke liye ..maa bap Ka honhar beta aj berojgar h aur Apne liye bahut chintit h , jagruk h par safal Nahi h .. wah AJ Samaj me majak Ka Patra ban Raha h .. aur ATI prayash Karne par bhi , paristhiti ko Nahi badal pa Raha ..  competitive yug me AJ upasthit ... Aarakshan (reservation) ki jalati hui aag me jhulash Raha h , Uske Pas tangi aa gai h .. AJ wah Apne aur apno ke sapne pure Karne ke liye badi vikat stiti me aa Gaya h jaha wah kabiliyat rakhte hue bhi aneko reservation preameter ke Karan Apne ap ko har kadam me peeche pata h aur Apne ko lachar samjh rha h ..Jo seat Jo usko milni thi AJ wah kisi aur ke nam Jate dekhta h , kyo , kyoki wah padh likh Kar Accha padhne wala to ban Gaya par wah **aarakshan ** Nahi paaa paya *aur Jo sapna wah *government servant* banne Ka dekhta tha AJ Apne ap ko kamjor pata h..\n\nMera  Pradhanmatri ji se nivedan h ki wo ham bade aadmi ko Jo sampann Ghar me , general category me paida hue aur pratibhavan hone par bhi ISS reservation ki maar se sataye huo par bhi dhyan de aur Jo samay ki mang h ki ap sabko barabar ke mauke de na ki in mauko ki tukdo me batkar , hame Yoo hi dar dar ki thokrein khane ke liye majboor kare.. ham Bharat ke nagrik .. ap ko gareeb ki paiso se aur uski joroorat ki cheejo se madad kijiye , kewal gareeb ki , baaki unhe unke mansik sthar par fight Karne dijiye na.. kyo ye reservation continue Chala as Raha h aur hamare hath se mauke jaate ja rahe h . HAM har aane wali vacancy ko fight Karne utarte h par kya hota h hamare sath ki ham har bar yato  cutooff badh Jane ke karan ,ya phir pichle salo ki apeksha general Ka itna adhik high cutoff hone ke Karan ,Baki category se Kahi adhik marks lane par bhi Apne ap ko selection se Kuch marks se peeche pate h...aur sal dar sal unki Kam marks Ka achar dalkar kha Jate h .. hamare un Kam marks Ka Kuch nhi hota..jabki Anya category se Kahi adhik h aur Apne selection se mates 2-4 marks hi Kam the .aise me Lagta h padhna hi tyag dena chahiye.hamari yogyata aur hamare Jeevan SE khilwad sa ho raha h .. phir log kahte h tumhari kismat hi Kharab h ,Tumne Sahi se prayash Nahi Kiya..but hamare prayash karne ki kon dekhta h , hamare maa / bap dekhte h unnhe mallom h , unne bhi lakho rupye khrach kiye h hamare padhne me .. hame Kabul bajane me ,but kya system me sab Sahi h . Nahi abhi sab Sahi Nahi h .. hamare hath se mauke Ka rahe h .. ham berojgar h , without money lachar ho Gaye h  Kuch Nahi ..hamari yu hi umra niklti na rahi h.. aur Jo hamse Kam honhar (intelligent) Kam  gyanwan h wo hamri jagho par seat pa rahe h , seats Ka discrimination .\n Hamne general category me janm lekar kon na paap Kiya h ,ye bataiye.. ham bhi ek maa ke beta / beti h ek hamne bhi apko Chuna h , hamne bhi Apne MLA se lekar CM,PM etc ko chunne me yogdan Diya h .. apko apna Pradhan.....banaya h ..to apka ab kartabya h ki aap Anya muddo par na jakar hamare bare me soche aur Kuch badlav laye... I have been frustrated by seeing all these discriminations happening and continued since our independence  with general category persons .. where is equality .. please consider our plea any understand our deep frustrated feelings.. thankyou very much ..to be continued', 'Hmne jo sansad bheje h ... Pm g ap khte hme unke kam pr garv hona chahiye... Jb ki hmne galti ki vo janta ke muddo ko bhool gye.. ek bhi mahila sansad .. sansd me rape pr bat nhi krti.. koi bhi janta ke prati uattardayi nhi Sarkar ke prati h.. are hmne namuno ko bheja h ... Same h.. mujhe.. ase netao pr jinko apne vichar tk rakhne nhi ate ... Murkh h ..', 'ભરતી બહાર પાડો....યુવાનો બેરોજગાર છે....', 'मुझे गर्व है मैं भारत में जन्मी हूँ, मोदी जी भारत देश के लोगो का हमेसा भला सोचते है वो तो नासमझी है लोगो की जो उनका उद्देश्य नही समझ पा रहे वो एक पिता के रूप में भारत देश के लोगों की चिंता करते है, भगवान उनको स्वास्थ्य और दीर्घायु प्रदान करे, जै हिन्द।', 'फेंकना बंद करके अर्थव्यवस्था पर ध्यान दो। क्या विवेकानंद जी को आदर्श मानकर ही NRC &CAA लागू कर रहे हो ? किसी के मेमोरियल से जनता का पेट नहीं भरता', 'फावड़े और हल राजदण्ड बनने को हैं,\nधूसरता सोने से श्रृंगार सजाती है;\nदो राह, समय के रथ का घर्घर-नाद सुनो,\nसिंहासन खाली करो कि जनता आती है।\n\n∼ रामधारी सिंह ‘दिनकर’\nजनता अबकी बार आपके झांसे में नहीं आने वाली है, मोदी जी ।', 'Modi ji hmesha motivated speech dete hai ....hum yuva ka bhi yahi kartvaya hona chahiye ki apne skills or potential ko pahchany or rashtra ki unnti mai postive yog daan de......mujhy nhi lagta ki hame government ke uper depend rehna chahiye ....ager apni intelligent ka sahi upyog krege to nishchye hi ...hum ikk positive  effect create kr sakte han .....', 'Waah modi G waah ...man moh liya ....man mohaanaaaaaaaa......,🙏🙏🙏🙏🙏', '130 karod Bhartvasio ka dayitva hai ki ve swadeshi /sthaniya utpado khareede aur desh  v janata ko sukhi,samruddha,sampann,sashakta v atm nirbhar banvaiye!Jai Modi jai jai Modi|Bharat mata ki jai|""Make in India"" yojana ko bahut bahut shubhkamnaye| Buy Indian services/products!jai swami Vivekananda|', 'modi ki Jansankhya vishfot ke liye kaboom bansyiue 9695238124 par call ya sms hame bhi milna hai', 'U r the first ever PM of India to act as a mentor.🙏🙏🙏👍👍', 'Ek aur bhawnamak natak \nGyan fenku', 'धन्यवाद आपको, आपने अपने विचार हमारे साथ अथवा हमारे सामने रखे', 'Bhot Hui mann ki baat, kabhi to kato Jan ki baat...', 'Wo sab thik hai, par rojgaar kha h', 'You are strengthening the back of the nation,whatever you are doing, its results will be so positive in the future. Your efforts will definately make India proud. You are the Pride of the Nation. Our PM works in present by keeping the visual aspects of Future and this is what necessary for the Nation like India.']"
45,Salz2CWPx_I,"['Happy diwali🎊🎉 bhaio', 'Happy dipawali', 'I always wait eagerly for Man Ki baat,  thanks modi ji', 'I am proud of my pm', 'Happy deepavli and happy new year\nI listen after my duty finish', 'जय हिन्द जय भारत', 'Happy diwali team rs TV.', 'Rojgar pr kabhi man ki baat kariye sir', 'Happy Diwali modi baba  rojgar pe boliye baba ji', 'Happy Deepawali Modi cha cha', 'Andhkar pr prakash ki vijay \nDeepawli ki dersari shubhkamnaye', 'Aee modi sahab aap to vip service lekr diwali mno loge but berojgari ki rate aap ne itni bdha di ki isko koi km krna janta ni or upr se aap di. Pr din privatization krte ja rhe ho aaj bhi aap se vinti hai ki aapko isko shi krna hai to aap hi koi sarkari kadam utao jisse ye sudr ske nhi to ek din aesa bhi aayega jo abhi cong ress ki halat hai uske jesi ho jayegi or wo din dur nhi', 'Happy Diwali but desh ko mat bechiye modi ji', 'Modi ji ki jay 🤓😮', 'Thq for sharing this video rstv 🙏', 'jai hind and happy diwali sreeman pm modi ji', 'Great modi ji sar jai hind 🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹', '🙏🙏🙏🙏🙏🙏🌹🌹🌹🌹🌹🌹🌹happy Diwali to you Ji sar jai hind', 'We all proud of bhart ki Lakshmi\n Wish you all of you  a wonderful Deepavali 🙏🙏🙏🙏🙏', 'rajyshbha tv के सभी सदस्यों को दीपावली की हार्दिक शुभकामनाएं।']"
46,BwoPImUk3Kg,"['Nahi sunana hai prim minister ki man ki baat \nBerojgari par kabhi bhi baat nahi karte', 'thanks modi g', 'Thank you for world leader Modiji god bless you', 'We should come within top 10 within 5 years', 'Fit india, movement is to be very beneficial if each and every village had stadium. A this time only 2 or 3 states good in sports.  Please find the solution!!!!!!', 'E cigrate is baned in bihar four years ago', '""उम्र से बड़ा तो बहुत लोग होते हैं "" यह लाइन दिल को छू गई\nवो और कुछ बोलने वाली थी', 'माननीय, \nप्रधानमंत्री जी\nएवं संदेश प्रवाह के तमाम संचार माध्यमों  को तहेदिल से धन्यवाद। \nआपके द्वारा इस मासिक प्रसारण से हमारे वैचारिक विकास को बढ़ावा और भारतवर्ष के भावी भविष्य को भव्य करने के लिए एक उत्तम पहल है। \n\n🙏सहृदय धन्यवाद', 'Thanku modi ji', 'Bharat mata ki jay', 'Narendra Modi Sir Tum Aage Chalo Hum Tumaare Saat Hai I love you so much Sir', 'Like father \nThanks sir\nLove you and pray for your good health\nJai Hind', '#Bharat ki laxmi..jai Hind', 'Lata Jaisi  Didi sirf Bharat  me Hoti hai , aur kanhi Nahi', 'howdy modi...😍😍😍', 'Thank u so much            pm modi jee', 'God bless  you  modiji and lathajl', 'modi mahan lata ji maha.mahan', 'Happy birthday lata ji', 'Thanku']"
47,nFYg2wljnyM,"['Thank you sir, for ban on plastic', 'hindu satyanarayan ki puja is liya karte hai ki har sadi me narayan hammare uddhar karne aaye', 'बहुत खूब', 'thanks', 'Bhut  hi positive vichar hai aapke modi g mai b aisa hi krungi jai bharat', 'Verry good  modi ji', 'Very nice god modiji \nDesh hit ki soch and rashtra ke vikam me ham aapke saath aap leadership krie hrama कर्तव्य ty dil se nibhaege jai hind.', 'Thanks ..sir', 'We are proud of such a great P. M. Shri Narendra Modi Ji. Jai Hindi', 'Near Modi Sar ji congratulation bahut Achcha kam kar rahe hain Mere Man Ki Ek ichcha Hai main Indian Army band kar Bharat Maa Ki Seva karo border per jakar Kashmiri main Kya yah Meri ichcha Puri ho sakti hai main dental technician hai', 'nice modi ji and rstv', 'मे तो समझा था कि मन की बात जनता के हित होगी ।\nजनता का पेट काल्पनिक कथाओ से नही भरता आवास योजना मे भारी भ्रष्टाचार \nगरीबो के साथ हो रहे अन्याय का भी निराकरण की बात हो', 'sab kuch gujraat me karwa do aap modiji...  had hoti partiality ki...  wo adhiveshan mp me hua tha...  gujraat me nhi...', 'Topics discussed in Mann Ki Baat :-\nJanmashtmi \nGandhi jayanti :-150th Anniversary\nVisit Gandhi ji any site, like discusses in Independence day speech to visit 15 sites to promote domestic Tourism\n11sept to 2 Oct, plastic free india \nSept:-Poshan Abhiyaan, National Nutrition Mission\nMan vs Wild Experiance\nNature Conservation\nTiger Census:-2967 tigers\n11 sept, 1893:-Swami Vivekananda Speech\nArise, awake & not to stop till goal is reached. \n29 Aug:-National Sports Day, Fit India Movement will launch on this', ""Modi ji you talked very passionately about environment. But Delhi chokes for breath every winter... Delhi's air is contaminated with PM 2.5 and PM 10... Today situation is such a grave that, people have to come wearing masks..... I hope your passionate talk won't remain mere hollow and tall claims...."", 'Thanku rstv', 'माननीय प्रधानमंत्री जी प्रत्येक ग्रामपंचायत मे गौशाला होने से गौ रछा एवं बेरोजगार लोगो को रोजगार का साधन  बनाने की  बिशेष आवस्यकता है  जिससे हम  सभी हिन्दू  सनातन धर्म केअनुयायि लोग गौ हत्या के महा पाप से बच सकते हैं  ,समरथ  का नहि दोष  गोसाईं    जय सियाराम', 'Modiji\n kagaj ke packet me Parle ji Phir se khila do \nGhadi sabun per kagaj ka cover Phir se laga do\nBo Bachpan yaad h mujhe jab khaya karte the kagaj ki Peking bali tophi ko \nOr 2 rupay ki ice cream kagaj ke paking me aati thi \nAk bat bata do khana chhod du ya panni ke packet me aane bale items chhod du', 'Mere pas cow dung h or bo bekar ho jata h Ab Mai cow dung se khad banane ja rahi hu \nPM ji Aap se Bahut prabhabit hu', '3:45']"
48,KUEL_-YcZ9k,"['Help me sir', 'Kabhi Chinta ki Man ki bahut Suni Hai Kavi Santosh Patel', 'Kindly raise the issue of elementary education 🎒🏫📚', 'Pm ne huma ka zikr ni kiya', 'Thank you rajya sabha team', 'College finish student kaha pe speech de sakhte hai??', 'Narender modi Mann ki baat Mann ki kitab', 'Can u plz upload  in english', 'Bharatiya history Ka sabse top PM', 'Good insights by Modi ji :)', 'Very good thoughts sr given by you.. Thanks for motivating and inspiring us towards our destination.', 'Bar..Bar..B.J.P.\nJay..ho.', 'site bataye quize ke liye', 'Mamu banana to koi inse sikha.....feku', 'CharanSparsh 🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏', 'please exam ko fair tarike se karayein', 'Phone nahi lagta hai Mann Ki Baat Mein Sab bakwas hai', 'Mann ki baat episode ki duration Ko badhana chahiye,isse or important muddo ke bare mein charcha ki ja ske........', 'Kaun sa sankarn h"" mann ki bat ""', ""Let's play welfare, welfare.""]"
49,MfaM8jtLEkU,"['Only dislike for man ki baat, not rajya Sabha TV', 'हमारी दादी भी चिमटा से मारी थी', 'Modiji aap hamari \nAan\nBan\nShan ho ise banaye rakhna\nJai Shree Ram\nJai hind', 'Very nice Mankibat', 'Hum bhartiyo ko ummid di hai apne, ab aapki zimmedari hai. Aur hum bhi apni duty nibhaiyenge. Shiksha, jaisa ki swami  vivekanand kehte the, hi woh shasrtra hai jo swasth badlav la sakega. Iska sudhaar zaroori hai. Aap mujhse behtar jante hai', 'Modiji u are great', 'मोदी जी आप से गुजरीस हैं कि आप ने विदेश नीति को  मजबूत तो कर लिऐ हैं तो देश नीति पर भी ध्यान देना चाहिए वो है जनसख्या है जो बड़ी समस्या है इसका समान होना चाहिए', ""And also there is 50 % reservation for obc, sc and St.\nPlus 10% reservation for EWS and what about girls.\nNo party is focussing on girls reservation in centre. Only state govt is giving.\nMy humble request is to provide 10% reservation to girls in Centre.\nAs girls wanted to study and become independent but due to their families mentality they are not progressing.\nMy parents are saying to clear UPSC within one year or they will marry me without my consent if I didn't clear the exam.\nThe pressure I am facing is same for others girls in the country.\nSo it is about my humble request to consider girls for reservation and don't think as their vote bank."", 'Thanks for your advice and suggestions. \nWe will take care of the all things that you have come to our attention.\nThanks again', 'Sir I hv lots hv querys...', 'पहली बार मन की बात सुनी बहुत अच्छा लेगा P. M. मोदी जी Thanku so much sir', 'jai bjp\njai modi ji', 'HE IS PRIME MINISTER OF RAPIST COUNTRY INDIA', 'P. M sir you r my  always favorite... \nThanks you... Bharar maata ki jai.....!!', 'I am seeing many people asking about unemployment. To all of them, you are too much dependent on Govt. I have only one suggestion for you, Learn everything in your field in detail, innovate and export, provide jobs to others.\nAll the necessary things Govt. is providing like education, easy licensing, export subsidies etc.\nStop complaining start working.', 'very nice speech.pm sir.mann ki baat change  our life.', ""I Lvvvvvvv modi ji's vision"", 'Sir kyoki mein ek student hoon to student ke liye likhungi hamare desh me boht acche sansthan h padhne me liye par sirf kuch acche Shehro me or waha Jana Sab ke liye mumkin nhi hota kripya aap har garib Jo bade sapne dekhta h uske liye padhne ki vyavastha kare', ""india's best pm modi ji....jai ho modi...jai ho barath matha..."", ""I'm always like pm modi man ki bat is a source which people can take his suggestion""]"
50,t3lhdsxok74,"['👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎', 'जय भारत माता जी वन्देमातरम नरेन्द्र मोदी जी देश बदलदें हिन्दू धर्म राज्य महा राष्ट्रीय बना दें', 'ये पाकिस्तान की है इसे बदले हम आपके साथ हैं', 'Modi ji h toh mumkin h', 'મારી રોજ ની ભગવાન ની પ્રાથના માં તમે હંમેશા દેશ ના પ્રધાનમંત્રી રહો એ જ ઈચ્છા હોય છે...', 'aap hamesha hamare dilo me rahenge modi ji.. \naap ek nek aur imandar leader hai', 'Namste modiji  next pm modiji hi rhenge', 'proud of our pmji ...jai hind jai bharat', 'Kash me ek Saath 100 like de pati', 'Jai hind', 'I got tears Watching this episode of mann ki baat.\nSalute to our soldiers, our PM, and to each valuable citizen of India. 💐🙏', 'Mere mn m hmesha s em bat aati h yhi ki aap kbhi as a leader ki try India ko rule ny Kiya further as a friend ki trh problem smjha or desh ko aage bdhaya h aap kbhi mujhe leader or politician ny lge aapki Puri mntri mndl m ek ajib c junun h kuch kr gujrne ki Maine aaj tk aaise leader ny Dekhi this mai v country k development me apna contribution Dena chahti hu or ek din upsc qualify kr kr desh ki Seva kungi agr 1% v country k development me apna contribution de paungi to mera but bra saubhagy hoga', 'Dear pm hme lgta h ki hmare country ko ATL ji k jaise dusri glti NY krni chahiye agr aap my aaenge dobara desh m to desh ka durbhagy hoga', 'Our great pm sir', 'Mai aap se inspire hoke ek naiya raste pe chal raha hn modi ji....mera umar 21 saal hai aur mai chahta hn age naukri kar ke  garibi logo ko help karunga...', 'Jai Hind', 'Morarji desai mc tha', '😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢\n       I give shardhanjali by hurtly \n  Jay javan..........\nJay Hind.....', 'I proud for it that my pm has a big heart  in which the whole India and world are in it ,', 'Namaste sir.']"
